student	Q#	answer	G1	G2	G3
c6788842-b53a-4f54-8bed-878154a96d6e	14	to be free	-1	-1	-1
c6788842-b53a-4f54-8bed-878154a96d6e	15	1787	-1	-1	-1
c6788842-b53a-4f54-8bed-878154a96d6e	16	civil war	-1	-1	-1
c6788842-b53a-4f54-8bed-878154a96d6e	17	abraham lincoln	-1	-1	-1
c6788842-b53a-4f54-8bed-878154a96d6e	18	mississippi	-1	-1	-1
c6788842-b53a-4f54-8bed-878154a96d6e	19	texas	-1	-1	-1
c6788842-b53a-4f54-8bed-878154a96d6e	20	for the original 13 colonies but really because the freemasons designed that symbol and that number is symbolic to their control	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	1	bill of rights	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	2	freedom of speech	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	3	declared independence from england	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	4	capitalism	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	5	legislative	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	6	congress	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	7	they have a larger population. number of representatives is based on population.	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	8	the speaker of the house of representatives	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	9	power to regulate commerce	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	10	power to raise a militia	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	11	vote, serve in political office	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	12	18	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	13	seeking religious freedom	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	14	they wanted freedom from british taxes and laws	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	15	1782	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	16	war of 1812	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	17	franklin d roosevelt	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	18	mississippi	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	19	texas	-1	-1	-1
223806ee-ed85-4335-bf17-3f16b7005c9b	20	to represent the 13 original colonies	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	1	bill of rights	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	2	freedom of religion	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	3	declared our independence from england	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	4	federalist	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	5	judicial branch	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	6	congress (legislative branch)	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	7	they have a bigger population than the other states.	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	8	chief justice	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	9	the power to declare war.	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	10	the power to regulate alcoholic beverages.	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	11	1. vote\n2. hold petitions and protests	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	12	18	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	13	for a new opportunity at life.	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	14	they didn't want the british invading and running their colonies.	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	15	1787	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	16	war of 1812	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	17	president hoover	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	18	mississippi river and missouri river	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	19	texas	-1	-1	-1
cff7866a-5dbd-477a-a669-be518d622422	20	to represent the original 13 colonies.	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	1	bill of rights	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	2	freedom of speech	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	3	declared our independence from britain	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	4	capitalism	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	5	senate	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	6	president	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	7	cause they have more people.	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	8	secretary of defense	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	9	to imprison people	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	10	wedding rights	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	11	voting and running for office.	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	12	18	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	13	for land. england was filled.	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	14	taxation without representation.	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	15	1756	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	16	civil war	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	17	franklin roosevelt	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	18	mississippi	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	19	texas	-1	-1	-1
afad062e-3870-4c1d-93a2-44ea725aa73a	20	for the first thirteen colonies	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	1	bill of rights	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	2	freedom of speech	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	3	usa secceeded from great britian	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	4	capitalism	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	5	judicial branch	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	6	supreme court?	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	7	depends on the population of the state	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	8	secretary of state?	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	9	set drinking age.	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	10	set speed limits	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	11	vote; participate in free speech	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	12	18	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	13	religious persecution	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	14	to form their own independent country and obtain land from british	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	15	1776	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	16	civil war	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	17	roosevelt	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	18	mississippi	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	19	texas	-1	-1	-1
701d97a7-5fb3-4307-ac0e-562e0fbb92a2	20	represents the 13 original colonies	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	1	the bill of rights	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	2	freedom of speech	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	3	i am not sure	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	4	i am not sure	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	5	judicial	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	6	congress	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	7	they are larger	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	8	secretary of state	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	9	unsure	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	10	unsure	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	11	vote	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	12	21	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	13	freedom	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	14	unsure	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	15	1776	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	16	the civil war	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	17	roosevelt	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	18	mississippi	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	19	texas	-1	-1	-1
4a9aaefe-c9ae-4f90-bdcc-f2ab412f2bc0	20	the 13 original colonies	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	1	bill of rights	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	2	freedom of speech	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	3	declared america's independence from the british	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	4	capitalism	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	5	judicial	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	6	legislative branch (senate and house of representatives)	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	7	larger population leads to more representation	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	8	speaker of the house	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	9	eminent domain	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	10	determining sales tax	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	11	vote, jury duty	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	12	18	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	13	religious persecution	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	14	taxation without representation	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	15	1776	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	16	civil war	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	17	franklin d roosevelt	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	18	mississippi river	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	19	texas	-1	-1	-1
1df47cf5-6d37-4c84-85c7-19306c82ff19	20	13 original colonies	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	1	the bill of rights	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	2	freedom of speech.  press and religion as well.	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	3	it gave us independence from britain.	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	4	free market	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	5	legislative or judicial or executive	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	6	legislative	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	7	the number of representatives is dependent on the state's population.	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	8	speaker of the house	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	9	power to charge taxes	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	10	power to charge state taxes	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	11	voting and protesting	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	12	18	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	13	they wanted to be free to practice their own religion of choice.	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	14	the felt that king george's rule was too oppressive.	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	15	1887	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	16	the civil war	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	17	fdr	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	18	mississippi	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	19	california	-1	-1	-1
2340d4d7-624f-49d1-ba89-9f9a96064d04	20	the thirteen stripes represent the 13 original colonies.	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	1	the ten amendments.	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	2	the right to bear arms.	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	3	declared independence from england.	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	4	capitalist	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	5	judicial	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	6	congress	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	7	size of population (more representatives for more populous states).	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	8	speaker of the house	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	9	to declare war	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	10	to elect their own representatives	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	11	vote & pay taxes	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	12	18	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	13	religious persecution	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	14	revolution	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	15	1776	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	16	war of 1812	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	17	roosevelt	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	18	mississippi river	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	19	texas	-1	-1	-1
15085cb6-f8e3-4225-94a5-03ceedc32b86	20	one stripe for each of the 13 original colonies	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	1	bill of rights	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	2	freedom of speech	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	3	gave us freedom from england	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	4	federal reserve-dollar	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	5	executive	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	6	congress	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	7	it depends on the population of that state	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	8	speaker of the house	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	9	raise taxes	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	10	education	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	11	vote and pay taxes	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	12	18	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	13	freedom of religion	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	14	they wanted to stay in america	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	15	1776	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	16	civil war	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	17	ford	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	18	mississippi and ohio	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	19	arizona	-1	-1	-1
507a468b-489a-468c-adbd-c18f367cfaaa	20	for the original 13 colonies	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	1	the bill of rights.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	2	freedom of speech.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	3	declare the united states as an independent nation.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	4	capitalism.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	5	legislative.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	6	congress.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	7	they have a larger population.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	8	speaker of the house.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	9	to regulate interstate commerce.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	10	the power to pass and define marriage law.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	11	(1) voting, (2) running for public office.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	12	18	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	13	religious freedom.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	14	they were being taxed without representation in parliament.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	15	1784	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	16	the war of 1812.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	17	franklin d. roosevelt.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	18	mississippi, columbia.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	19	texas.	-1	-1	-1
fbc50da9-f322-4754-853f-182d4d816cf8	20	it represents the thirteen original colonies.	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	1	the bill of rights	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	2	freedom of speech	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	3	declared the united states as a free nation from england	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	4	free market capitalism	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	5	legislative	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	6	congress	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	7	because they have a larger population	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	8	the speaker of the house	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	9	tax	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	10	any power not given to the federal government in the constitution	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	11	vote and write/call their congressmen	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	12	18	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	13	religious freedom	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	14	to escape persecution, and intolerable taxes	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	15	1787	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	16	war of 1812	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	17	harry s truman	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	18	mississippi	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	19	texas	-1	-1	-1
79a3a295-677d-45e9-a087-2b2d0a9add09	20	original colonies	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	1	bill of rights	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	2	free speech	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	3	declared independence for great britain	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	4	free enterprise	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	5	legislative, judicial and executive	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	6	congress writes and passes the laws and the president signs them.	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	7	it is based on the population of the state.	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	8	leader of the house of representatives	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	9	making money.	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	10	social legislation such as workers compensation	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	11	voting and serving as senator or representative.	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	12	18	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	13	freedom of religion	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	14	freedom from taxation	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	15	1987	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	16	war of 1812	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	17	franklin delano roosevelt	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	18	mississippi	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	19	texas	-1	-1	-1
cf19b46d-a2bd-4623-9f85-ef6b5c5323a7	20	thirteen colonies	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	1	the bill of rights	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	2	freedom of speech	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	3	declared independence from england	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	4	capitalism	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	5	judicial, legislative, executive	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	6	congress	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	7	because they have larger populations	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	8	cabinet member	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	9	taxing	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	10	state legislation	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	11	voting, running for a position	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	12	18	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	13	religious freedom	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	14	taxation without representation	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	15	1776	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	16	civil war	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	17	roosevelt	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	18	mississippi, missouri	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	19	california	-1	-1	-1
858d5926-e69e-4c44-b4b9-f22082c6ee56	20	13 original colonies	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	1	the bill of rights	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	2	freedom of speech.	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	3	released us from monarchy of england and we formed our own government.	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	4	capitalistic	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	5	legislative	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	6	congress/legislative branch	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	7	depends of population of state.	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	8	speaker of the house.	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	9	to make federal laws.	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	10	can decide on state tax rate or income tax.	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	11	voting and jury duty.	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	12	didn't know they had to.	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	13	religious freedom for pilgrims, and for the jamestown colonists, to make money.	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	14	the king of england was raising taxes without representation.	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	15	1780	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	16	the war of 1812	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	17	franklin delano roosevelt	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	18	mississippi and missouri	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	19	arizona	-1	-1	-1
96ebcb59-2e32-4c73-aa37-fe6f3f52f2e1	20	represents the original 13 colonies.	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	1	bill of rights	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	2	right to free speech	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	3	declaired our independence from britian	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	4	democracy	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	5	judicial	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	6	legislative branch	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	7	based on population	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	8	majority leader of the senate	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	9	tax	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	10	elect it officials	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	11	vote, campaign donations	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	12	18	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	13	religious freedom	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	14	did not want to be taxed by the british government	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	15	1776	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	16	civil war	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	17	franklin roosevelt	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	18	colorado river	-1	-1	-1
a7b3659a-e5e0-4019-b388-1fffbeb26bb7	19	texas	-1	-1	-1
