student	Q#	answer	G1	G2	G3
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	4	free market	1	1	1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	5	executive, legislative and judicial	1	1	1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	6	congress	1	1	1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	7	based on population	1	1	1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	8	speaker of the house	1	1	1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	9	to declare war	-1	-1	-1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	10	to create their own laws	-1	-1	-1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	11	voting, running for elected office	-1	-1	-1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	12	18	-1	-1	-1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	13	seeking new economic opportunities	1	1	1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	14	freedom from taxation and legislation by a government in which they had no representation	-1	-1	-1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	15	1785?	-1	-1	-1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	16	the french and indian war	-1	-1	-1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	17	fdr	-1	-1	-1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	18	mississippi	-1	-1	-1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	19	texas	-1	-1	-1
b41c4fe5-80c4-4789-a331-4c4d9d3181d7	20	the 13 original colonies	1	1	1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	1	bill of rights	1	1	1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	2	speech	1	1	1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	3	declared the 13 colonies to be independent from the british empire	1	1	1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	4	capitalist	1	1	1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	5	judicial	1	1	1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	6	congress	1	1	1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	7	higher populations	1	1	1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	8	speaker of the house	1	1	1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	9	levy taxes	-1	-1	-1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	10	also levy taxes	-1	-1	-1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	11	voting, holding office	-1	-1	-1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	12	18	-1	-1	-1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	13	chance for prosperity	1	1	1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	14	taxation without representation.	-1	-1	-1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	15	1787	-1	-1	-1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	16	war of 1812	-1	-1	-1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	17	fdr	-1	-1	-1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	18	mississippi	-1	-1	-1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	19	arizona	-1	-1	-1
1848cbfb-fbeb-4005-8b0b-9c9c106c4f98	20	13 original states	0	1	1
75f564db-f5d0-4c61-816c-243c006d05e1	1	the bill of rights	1	1	1
75f564db-f5d0-4c61-816c-243c006d05e1	2	freedom of religion	1	1	1
75f564db-f5d0-4c61-816c-243c006d05e1	3	declare freedom from britain?	1	1	1
75f564db-f5d0-4c61-816c-243c006d05e1	4	capitalism	1	1	1
75f564db-f5d0-4c61-816c-243c006d05e1	5	executive	1	1	1
75f564db-f5d0-4c61-816c-243c006d05e1	6	congress?	1	1	1
75f564db-f5d0-4c61-816c-243c006d05e1	7	larger population	1	1	1
75f564db-f5d0-4c61-816c-243c006d05e1	8	secretary of state?	0	0	0
75f564db-f5d0-4c61-816c-243c006d05e1	9	foreign policy	-1	-1	-1
75f564db-f5d0-4c61-816c-243c006d05e1	10	education?	-1	-1	-1
75f564db-f5d0-4c61-816c-243c006d05e1	11	vote and run for office	-1	-1	-1
75f564db-f5d0-4c61-816c-243c006d05e1	12	18	-1	-1	-1
75f564db-f5d0-4c61-816c-243c006d05e1	13	to escape religious oppression	1	1	1
75f564db-f5d0-4c61-816c-243c006d05e1	14	because they didn't want to pay taxes without having representation in parliament	-1	-1	-1
75f564db-f5d0-4c61-816c-243c006d05e1	15	1779	-1	-1	-1
75f564db-f5d0-4c61-816c-243c006d05e1	16	the civil war	-1	-1	-1
75f564db-f5d0-4c61-816c-243c006d05e1	17	roosevelt	-1	-1	-1
75f564db-f5d0-4c61-816c-243c006d05e1	18	mississippi river	-1	-1	-1
75f564db-f5d0-4c61-816c-243c006d05e1	19	texas	-1	-1	-1
75f564db-f5d0-4c61-816c-243c006d05e1	20	for the 13 colonies	1	1	1
c7ed0656-6a6d-458b-8474-9f07fd93768a	1	bill of rights	1	1	1
c7ed0656-6a6d-458b-8474-9f07fd93768a	2	right to bear arms	0	0	0
c7ed0656-6a6d-458b-8474-9f07fd93768a	3	established the united states	0	1	0
c7ed0656-6a6d-458b-8474-9f07fd93768a	4	capitalist	1	1	1
c7ed0656-6a6d-458b-8474-9f07fd93768a	5	congress	1	1	1
c7ed0656-6a6d-458b-8474-9f07fd93768a	6	house of the representatives	0	0	0
c7ed0656-6a6d-458b-8474-9f07fd93768a	7	population	1	1	1
c7ed0656-6a6d-458b-8474-9f07fd93768a	8	secretary of defense\nsecretary of defence	0	0	0
c7ed0656-6a6d-458b-8474-9f07fd93768a	9	determining the value of a dollar	-1	-1	-1
c7ed0656-6a6d-458b-8474-9f07fd93768a	10	don't know	-1	-1	-1
c7ed0656-6a6d-458b-8474-9f07fd93768a	11	vote and participate in public forum	-1	-1	-1
c7ed0656-6a6d-458b-8474-9f07fd93768a	12	18	-1	-1	-1
c7ed0656-6a6d-458b-8474-9f07fd93768a	13	escape from religious persecution	1	1	1
c7ed0656-6a6d-458b-8474-9f07fd93768a	14	taxes	-1	-1	-1
c7ed0656-6a6d-458b-8474-9f07fd93768a	15	1787	-1	-1	-1
c7ed0656-6a6d-458b-8474-9f07fd93768a	16	spanish america wars	-1	-1	-1
c7ed0656-6a6d-458b-8474-9f07fd93768a	17	roosevelt	-1	-1	-1
c7ed0656-6a6d-458b-8474-9f07fd93768a	18	mississipi	-1	-1	-1
c7ed0656-6a6d-458b-8474-9f07fd93768a	19	texas	-1	-1	-1
c7ed0656-6a6d-458b-8474-9f07fd93768a	20	first 13 colony that settled	1	1	1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	1	bill of rights	1	1	1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	2	freedom of religion	1	1	1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	3	was a written document that officially declared our independence from britain.	1	1	1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	4	market capitalism	1	1	1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	5	legislative	1	1	1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	6	congress	1	1	1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	7	based on population.	1	1	1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	8	secretary of state	0	0	0
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	9	money printing.	-1	-1	-1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	10	issue driver's license	-1	-1	-1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	11	voting and	-1	-1	-1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	12	18	-1	-1	-1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	13	land	1	0	0
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	14	taxed without representation	-1	-1	-1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	15	1787	-1	-1	-1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	16	war of 1812	-1	-1	-1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	17	can't remember...	-1	-1	-1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	18	mississippi	-1	-1	-1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	19	new mexico	-1	-1	-1
795074ff-10b2-4771-8a3f-2d3ef38a5fe4	20	to represent the thirteen original colonies	1	1	1
be649f2c-64b3-4838-b397-30f4b37323d7	1	bill of rights	1	1	1
be649f2c-64b3-4838-b397-30f4b37323d7	2	not sure	0	0	0
be649f2c-64b3-4838-b397-30f4b37323d7	3	declared us from england	1	0	0
be649f2c-64b3-4838-b397-30f4b37323d7	4	not sure	0	0	0
be649f2c-64b3-4838-b397-30f4b37323d7	5	judicial	1	1	1
be649f2c-64b3-4838-b397-30f4b37323d7	6	president	0	0	0
be649f2c-64b3-4838-b397-30f4b37323d7	7	higher population	1	1	1
be649f2c-64b3-4838-b397-30f4b37323d7	8	leader of the house	1	1	0
be649f2c-64b3-4838-b397-30f4b37323d7	9	not sure	-1	-1	-1
be649f2c-64b3-4838-b397-30f4b37323d7	10	not sure	-1	-1	-1
be649f2c-64b3-4838-b397-30f4b37323d7	11	vote	-1	-1	-1
be649f2c-64b3-4838-b397-30f4b37323d7	12	18	-1	-1	-1
be649f2c-64b3-4838-b397-30f4b37323d7	13	freedom of religion	1	1	1
be649f2c-64b3-4838-b397-30f4b37323d7	14	freedom	-1	-1	-1
be649f2c-64b3-4838-b397-30f4b37323d7	15	1776	-1	-1	-1
be649f2c-64b3-4838-b397-30f4b37323d7	16	civil war	-1	-1	-1
be649f2c-64b3-4838-b397-30f4b37323d7	17	roosevelt	-1	-1	-1
be649f2c-64b3-4838-b397-30f4b37323d7	18	colorado river	-1	-1	-1
be649f2c-64b3-4838-b397-30f4b37323d7	19	california	-1	-1	-1
be649f2c-64b3-4838-b397-30f4b37323d7	20	for the 13 original colonies	1	1	1
5a529514-ad0b-4c86-a0b3-57457a0ba102	1	bill of rights	1	1	1
5a529514-ad0b-4c86-a0b3-57457a0ba102	2	life	0	0	0
5a529514-ad0b-4c86-a0b3-57457a0ba102	3	separated the u.s from british rule	1	1	0
5a529514-ad0b-4c86-a0b3-57457a0ba102	4	democracy	0	0	0
5a529514-ad0b-4c86-a0b3-57457a0ba102	5	legislative, executive, judicial	1	1	1
5a529514-ad0b-4c86-a0b3-57457a0ba102	6	congress	1	1	1
5a529514-ad0b-4c86-a0b3-57457a0ba102	7	population	1	1	1
5a529514-ad0b-4c86-a0b3-57457a0ba102	8	secretary of state	0	0	0
5a529514-ad0b-4c86-a0b3-57457a0ba102	9	collect taxes	-1	-1	-1
5a529514-ad0b-4c86-a0b3-57457a0ba102	10	the ability to remain sovereign	-1	-1	-1
5a529514-ad0b-4c86-a0b3-57457a0ba102	11	vote and petitioning	-1	-1	-1
5a529514-ad0b-4c86-a0b3-57457a0ba102	12	18	-1	-1	-1
5a529514-ad0b-4c86-a0b3-57457a0ba102	13	freedom from high taxes	0	0	1
5a529514-ad0b-4c86-a0b3-57457a0ba102	14	because they wanted to be free from british rule	-1	-1	-1
5a529514-ad0b-4c86-a0b3-57457a0ba102	15	1787	-1	-1	-1
5a529514-ad0b-4c86-a0b3-57457a0ba102	16	civil war	-1	-1	-1
5a529514-ad0b-4c86-a0b3-57457a0ba102	17	hoover	-1	-1	-1
5a529514-ad0b-4c86-a0b3-57457a0ba102	18	mississippi	-1	-1	-1
5a529514-ad0b-4c86-a0b3-57457a0ba102	19	california	-1	-1	-1
5a529514-ad0b-4c86-a0b3-57457a0ba102	20	original colonies	1	1	1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	1	bill of rights	1	1	1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	2	right to bear arms	0	0	0
8149bb7d-5bbf-451f-be83-9d54d6f5243b	3	made the us its own country, independent from british rule.	1	1	0
8149bb7d-5bbf-451f-be83-9d54d6f5243b	4	consumerism	0	0	0
8149bb7d-5bbf-451f-be83-9d54d6f5243b	5	executive	1	1	1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	6	congress	1	1	1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	7	number of delegates based on population	1	1	1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	8	cheif justice	0	0	0
8149bb7d-5bbf-451f-be83-9d54d6f5243b	9	taxation	-1	-1	-1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	10	seceding	-1	-1	-1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	11	vote and run for office	-1	-1	-1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	12	18	-1	-1	-1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	13	freedom	1	1	1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	14	freedom	-1	-1	-1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	15	1787	-1	-1	-1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	16	the war of 1812	-1	-1	-1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	17	fdr	-1	-1	-1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	18	mississippi	-1	-1	-1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	19	texas	-1	-1	-1
8149bb7d-5bbf-451f-be83-9d54d6f5243b	20	13 original colonies	1	1	1
80360430-5048-47a3-b37a-9553d0fb6f77	1	the bill of rights	1	1	1
80360430-5048-47a3-b37a-9553d0fb6f77	2	right to a free press	1	1	1
80360430-5048-47a3-b37a-9553d0fb6f77	3	declared america a sovereign nation independent from great britain	1	1	1
80360430-5048-47a3-b37a-9553d0fb6f77	4	a capitalist economy with some socialist aspects like medicare, social security, and government oversight organizations like the fda and the health department	1	1	0
80360430-5048-47a3-b37a-9553d0fb6f77	5	executive, legislative, judicial	1	1	1
80360430-5048-47a3-b37a-9553d0fb6f77	6	congress creates laws, though sometimes a presidential executive order can do so	1	1	1
80360430-5048-47a3-b37a-9553d0fb6f77	7	states with higher populations have more representatives	1	1	1
80360430-5048-47a3-b37a-9553d0fb6f77	8	speaker of the house	1	1	1
80360430-5048-47a3-b37a-9553d0fb6f77	9	declare war	-1	-1	-1
80360430-5048-47a3-b37a-9553d0fb6f77	10	raise a militia (national guard)	-1	-1	-1
80360430-5048-47a3-b37a-9553d0fb6f77	11	voting and referendum	-1	-1	-1
80360430-5048-47a3-b37a-9553d0fb6f77	12	18	-1	-1	-1
80360430-5048-47a3-b37a-9553d0fb6f77	13	the puritans came to america because of a rejection of their particular brand of protestantism; also during that time in england a resurgence in catholicism created a tense atmosphere for protestants	1	1	1
80360430-5048-47a3-b37a-9553d0fb6f77	14	taxes were being levied against the colonists with their direct representation in parliament	-1	-1	-1
80360430-5048-47a3-b37a-9553d0fb6f77	15	1787	-1	-1	-1
80360430-5048-47a3-b37a-9553d0fb6f77	16	mexican-american war	-1	-1	-1
80360430-5048-47a3-b37a-9553d0fb6f77	17	franklin roosevelt	-1	-1	-1
80360430-5048-47a3-b37a-9553d0fb6f77	18	mississippi river	-1	-1	-1
80360430-5048-47a3-b37a-9553d0fb6f77	19	texas	-1	-1	-1
80360430-5048-47a3-b37a-9553d0fb6f77	20	there were 13 original colonies	1	1	1
a4c1927f-6d00-4cce-8a9b-110abb74e525	1	bill of rights	1	1	1
a4c1927f-6d00-4cce-8a9b-110abb74e525	2	freedom of speech	1	1	1
a4c1927f-6d00-4cce-8a9b-110abb74e525	3	declared independence from great britain.	1	1	1
a4c1927f-6d00-4cce-8a9b-110abb74e525	4	capitalism	1	1	1
a4c1927f-6d00-4cce-8a9b-110abb74e525	5	judicial	1	1	1
a4c1927f-6d00-4cce-8a9b-110abb74e525	6	senate	0	0	0
a4c1927f-6d00-4cce-8a9b-110abb74e525	7	they have more districts	0	0	0
a4c1927f-6d00-4cce-8a9b-110abb74e525	8	treasurer	0	0	0
a4c1927f-6d00-4cce-8a9b-110abb74e525	9	border control	-1	-1	-1
a4c1927f-6d00-4cce-8a9b-110abb74e525	10	death penalty	-1	-1	-1
a4c1927f-6d00-4cce-8a9b-110abb74e525	11	vote for elections and run for elections	-1	-1	-1
a4c1927f-6d00-4cce-8a9b-110abb74e525	12	18	-1	-1	-1
a4c1927f-6d00-4cce-8a9b-110abb74e525	13	freedom of religion	1	1	1
a4c1927f-6d00-4cce-8a9b-110abb74e525	14	escape their control	-1	-1	-1
a4c1927f-6d00-4cce-8a9b-110abb74e525	15	1778	-1	-1	-1
a4c1927f-6d00-4cce-8a9b-110abb74e525	16	revolutionary war	-1	-1	-1
a4c1927f-6d00-4cce-8a9b-110abb74e525	17	hoover	-1	-1	-1
a4c1927f-6d00-4cce-8a9b-110abb74e525	18	mississippi	-1	-1	-1
a4c1927f-6d00-4cce-8a9b-110abb74e525	19	texas	-1	-1	-1
a4c1927f-6d00-4cce-8a9b-110abb74e525	20	13 original colonies	1	1	1
4b68328b-8f58-4232-8f57-fafecb6df820	1	bill of rights	1	1	1
4b68328b-8f58-4232-8f57-fafecb6df820	2	freedom of speech	1	1	1
4b68328b-8f58-4232-8f57-fafecb6df820	3	declared us independence from the british empire	1	1	1
4b68328b-8f58-4232-8f57-fafecb6df820	4	free market capitalism	1	1	1
4b68328b-8f58-4232-8f57-fafecb6df820	5	judicial	1	1	1
4b68328b-8f58-4232-8f57-fafecb6df820	6	house of representitives	0	0	0
4b68328b-8f58-4232-8f57-fafecb6df820	7	the number of representatives a state has is based on the state's population	1	1	1
4b68328b-8f58-4232-8f57-fafecb6df820	8	speaker of the house	1	1	1
4b68328b-8f58-4232-8f57-fafecb6df820	9	control of the us military	-1	-1	-1
4b68328b-8f58-4232-8f57-fafecb6df820	10	right to establish alcohol regulations	-1	-1	-1
4b68328b-8f58-4232-8f57-fafecb6df820	11	1. voting\n2. running for office	-1	-1	-1
4b68328b-8f58-4232-8f57-fafecb6df820	12	18	-1	-1	-1
4b68328b-8f58-4232-8f57-fafecb6df820	13	some came for religious purposes, whether it be freedom to practice their religion or disagreement with the church of england	1	1	1
4b68328b-8f58-4232-8f57-fafecb6df820	14	to gain independence	-1	-1	-1
4b68328b-8f58-4232-8f57-fafecb6df820	15	1781	-1	-1	-1
4b68328b-8f58-4232-8f57-fafecb6df820	16	the war of 1812	-1	-1	-1
4b68328b-8f58-4232-8f57-fafecb6df820	17	franklin roosevelt	-1	-1	-1
4b68328b-8f58-4232-8f57-fafecb6df820	18	missouri river	-1	-1	-1
4b68328b-8f58-4232-8f57-fafecb6df820	19	texas	-1	-1	-1
4b68328b-8f58-4232-8f57-fafecb6df820	20	for the 13 original colonies	1	1	1
cc20a1f2-a899-47d2-82c9-fa804403b02f	1	bill of rights	1	1	1
cc20a1f2-a899-47d2-82c9-fa804403b02f	2	life liberty and the pursuit of happiness	0	0	0
cc20a1f2-a899-47d2-82c9-fa804403b02f	3	declared our independence from england	1	1	1
cc20a1f2-a899-47d2-82c9-fa804403b02f	4	no clue	0	0	0
cc20a1f2-a899-47d2-82c9-fa804403b02f	5	judicial	1	1	1
cc20a1f2-a899-47d2-82c9-fa804403b02f	6	supreme court	0	0	0
cc20a1f2-a899-47d2-82c9-fa804403b02f	7	higher population	1	1	1
cc20a1f2-a899-47d2-82c9-fa804403b02f	8	speaker of the house	1	1	1
cc20a1f2-a899-47d2-82c9-fa804403b02f	9	power to declare marshal law	-1	-1	-1
cc20a1f2-a899-47d2-82c9-fa804403b02f	10	create state laws	-1	-1	-1
cc20a1f2-a899-47d2-82c9-fa804403b02f	11	vote, petition	-1	-1	-1
cc20a1f2-a899-47d2-82c9-fa804403b02f	12	18	-1	-1	-1
cc20a1f2-a899-47d2-82c9-fa804403b02f	13	freedom of religion	1	1	1
cc20a1f2-a899-47d2-82c9-fa804403b02f	14	for freedom	-1	-1	-1
cc20a1f2-a899-47d2-82c9-fa804403b02f	15	1776	-1	-1	-1
cc20a1f2-a899-47d2-82c9-fa804403b02f	16	civil war	-1	-1	-1
cc20a1f2-a899-47d2-82c9-fa804403b02f	17	fdr	-1	-1	-1
cc20a1f2-a899-47d2-82c9-fa804403b02f	18	mississippi	-1	-1	-1
cc20a1f2-a899-47d2-82c9-fa804403b02f	19	texas	-1	-1	-1
cc20a1f2-a899-47d2-82c9-fa804403b02f	20	colonies	1	0	1
8f68aecf-41e5-43d1-9cff-8bcce283a274	1	bill of rights	1	1	1
8f68aecf-41e5-43d1-9cff-8bcce283a274	2	freedom to talk freely	1	1	1
8f68aecf-41e5-43d1-9cff-8bcce283a274	3	it made it okay to kill the british	0	0	0
8f68aecf-41e5-43d1-9cff-8bcce283a274	4	captialism	1	1	1
8f68aecf-41e5-43d1-9cff-8bcce283a274	5	the legistative	1	1	1
8f68aecf-41e5-43d1-9cff-8bcce283a274	6	the congress	1	1	1
8f68aecf-41e5-43d1-9cff-8bcce283a274	7	they have more people in them	1	1	1
8f68aecf-41e5-43d1-9cff-8bcce283a274	8	the secretary	0	0	0
8f68aecf-41e5-43d1-9cff-8bcce283a274	9	to declare war on other countries	-1	-1	-1
8f68aecf-41e5-43d1-9cff-8bcce283a274	10	to write laws of their own	-1	-1	-1
8f68aecf-41e5-43d1-9cff-8bcce283a274	11	by voting and by enforcing the voters opinions	-1	-1	-1
8f68aecf-41e5-43d1-9cff-8bcce283a274	12	18	-1	-1	-1
8f68aecf-41e5-43d1-9cff-8bcce283a274	13	to get rich	1	1	0
8f68aecf-41e5-43d1-9cff-8bcce283a274	14	they wanted more money	-1	-1	-1
8f68aecf-41e5-43d1-9cff-8bcce283a274	15	1782	-1	-1	-1
8f68aecf-41e5-43d1-9cff-8bcce283a274	16	civil war	-1	-1	-1
8f68aecf-41e5-43d1-9cff-8bcce283a274	17	franklin	-1	-1	-1
8f68aecf-41e5-43d1-9cff-8bcce283a274	18	mississppi	-1	-1	-1
8f68aecf-41e5-43d1-9cff-8bcce283a274	19	texas	-1	-1	-1
8f68aecf-41e5-43d1-9cff-8bcce283a274	20	jesus and his twelve disciples make thirteen in total	0	0	0
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	1	bill of rights	1	1	1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	2	freedom of speech	1	1	1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	3	declared independence from britain	1	1	1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	4	capitalism	1	1	1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	5	legislative	1	1	1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	6	congress	1	1	1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	7	number of people	1	1	1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	8	the speaker of the house of representatives	1	1	1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	9	declare war	-1	-1	-1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	10	power to create police department	-1	-1	-1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	11	by voting	-1	-1	-1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	12	18	-1	-1	-1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	13	freedom from prosecution	0	1	0
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	14	they were being heavily taxed without be accorded any poltical representation.	-1	-1	-1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	15	1787	-1	-1	-1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	16	the american civil war	-1	-1	-1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	17	fdr	-1	-1	-1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	18	mississippi river	-1	-1	-1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	19	arizona	-1	-1	-1
1da67ab7-dc50-4d7e-8eef-fb991d41bd81	20	13 original states	0	1	1
c7500b06-7e8e-4eb9-98a9-8164518f34de	1	bill of rights	1	1	1
c7500b06-7e8e-4eb9-98a9-8164518f34de	2	right to bear arms.	0	0	0
c7500b06-7e8e-4eb9-98a9-8164518f34de	3	informed britain that america was no longer going to accept its unfair dictations.	0	0	1
c7500b06-7e8e-4eb9-98a9-8164518f34de	4	capitalism	1	1	1
c7500b06-7e8e-4eb9-98a9-8164518f34de	5	executive	1	1	1
c7500b06-7e8e-4eb9-98a9-8164518f34de	6	combination of the president, the senate, and the house of representatives.	1	1	0
c7500b06-7e8e-4eb9-98a9-8164518f34de	7	they have bigger populations, thus more people to represent.	1	1	1
c7500b06-7e8e-4eb9-98a9-8164518f34de	8	speaker of the house	1	1	1
c7500b06-7e8e-4eb9-98a9-8164518f34de	9	the ability to create money.	-1	-1	-1
c7500b06-7e8e-4eb9-98a9-8164518f34de	10	licensing for hunting, fishing, driving, etc.	-1	-1	-1
c7500b06-7e8e-4eb9-98a9-8164518f34de	11	voting and supporting representatives.	-1	-1	-1
c7500b06-7e8e-4eb9-98a9-8164518f34de	12	no longer required.	-1	-1	-1
c7500b06-7e8e-4eb9-98a9-8164518f34de	13	to pursue religious freedoms.	1	1	1
c7500b06-7e8e-4eb9-98a9-8164518f34de	14	they were being unfairly taxed.	-1	-1	-1
c7500b06-7e8e-4eb9-98a9-8164518f34de	15	1787	-1	-1	-1
c7500b06-7e8e-4eb9-98a9-8164518f34de	16	war of 1812	-1	-1	-1
c7500b06-7e8e-4eb9-98a9-8164518f34de	17	franklin d. roosevelt	-1	-1	-1
c7500b06-7e8e-4eb9-98a9-8164518f34de	18	mississippi and missouri	-1	-1	-1
c7500b06-7e8e-4eb9-98a9-8164518f34de	19	texas	-1	-1	-1
c7500b06-7e8e-4eb9-98a9-8164518f34de	20	to represent the 13 original colonies.	1	1	1
433b0342-e174-4926-b4c3-2c00e7ba4707	1	bill of rights	1	1	1
433b0342-e174-4926-b4c3-2c00e7ba4707	2	freedom of speech	1	1	1
433b0342-e174-4926-b4c3-2c00e7ba4707	3	declare independence from england	1	1	1
433b0342-e174-4926-b4c3-2c00e7ba4707	4	capitalism	1	1	1
433b0342-e174-4926-b4c3-2c00e7ba4707	5	executive	1	1	1
433b0342-e174-4926-b4c3-2c00e7ba4707	6	congress	1	1	1
433b0342-e174-4926-b4c3-2c00e7ba4707	7	higher population	1	1	1
433b0342-e174-4926-b4c3-2c00e7ba4707	8	i think it's the senate leader or the "whip"	0	0	0
433b0342-e174-4926-b4c3-2c00e7ba4707	9	declare war	-1	-1	-1
433b0342-e174-4926-b4c3-2c00e7ba4707	10	resources	-1	-1	-1
433b0342-e174-4926-b4c3-2c00e7ba4707	11	vote or protest	-1	-1	-1
433b0342-e174-4926-b4c3-2c00e7ba4707	12	18	-1	-1	-1
433b0342-e174-4926-b4c3-2c00e7ba4707	13	religious persecution	1	1	1
433b0342-e174-4926-b4c3-2c00e7ba4707	14	independence	-1	-1	-1
433b0342-e174-4926-b4c3-2c00e7ba4707	15	1776	-1	-1	-1
433b0342-e174-4926-b4c3-2c00e7ba4707	16	war of 1812	-1	-1	-1
433b0342-e174-4926-b4c3-2c00e7ba4707	17	fdr	-1	-1	-1
433b0342-e174-4926-b4c3-2c00e7ba4707	18	mississippi	-1	-1	-1
433b0342-e174-4926-b4c3-2c00e7ba4707	19	texas	-1	-1	-1
433b0342-e174-4926-b4c3-2c00e7ba4707	20	13 original colonies	1	1	1
c1a45c33-78b1-4975-808f-4eca31aa087c	1	the bill of rights	1	1	1
c1a45c33-78b1-4975-808f-4eca31aa087c	2	the freedom of speech	1	1	1
c1a45c33-78b1-4975-808f-4eca31aa087c	3	declared our independence from great britain	1	1	1
c1a45c33-78b1-4975-808f-4eca31aa087c	4	capitalism	1	1	1
c1a45c33-78b1-4975-808f-4eca31aa087c	5	executive branch	1	1	1
c1a45c33-78b1-4975-808f-4eca31aa087c	6	congress	1	1	1
